"link","location","floorTower","netSqft","pricePerSqft","priceHKDMillions","bedrooms","bathrooms","agent","tags"
"https://www.28hse.com/en/buy/apartment/property-3962148","Sham Shui Po Chak Kwan House","Low Floor,Chak Kwan House","1375","5520","7.59","5+","5+","Omura Property Limited","5+ Bedrooms , 5+ Bathrooms Western Style Bldg Stand-alone Building Good view Simple Terrace MTR nearby Shopping Mall nearby VR"
"https://www.28hse.com/en/buy/apartment/property-3833694","Kowloon City Le Billionnaire","Low Floor,Billionnaire Royale,BILLIONNAIRE ROYALE","1055","13223","13.95","3","2","Kai Sing Property Agency","3 Bedrooms , 2 Bathrooms Apartment Chinachem Garden view Good view City view Elegant"
"https://www.28hse.com/en/buy/apartment/property-4017412","Tai Wai Shatin Heights","Unit 1,High Floor,BLOCK F","1118","9392","10.5","3","3","Shing Sai Property","3 Bedrooms , 3 Bathrooms Apartment Elegant Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4002054","Tai Po The Beverly Hills","Whole Block,BOULEVARD DE FORET","1606","8331","13.38","5+",,"Century 21 Deluxe Home Property Ltd","5+ Bedrooms Apartment Elegant Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4005420","The Lohas Le Prestige","Unit LD,High Floor,TOWER 5","972","11317","11","4","3","Midland Realty","4 Bedrooms , 3 Bathrooms Apartment CK Asset Mountain view Good view"
"https://www.28hse.com/en/buy/apartment/property-4017344","Tuen Mun Castle Peak Road Avignon","High Floor,TOWER 7,大廈","918","8824","8.1","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms Apartment SHKP Garden view Good view Elegant Balcony Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3917375","Discovery Bay","Unit B,High Floor,BLOCK 10,LA SERENE","1405","10819","15.2","3","2","Nivas Property Consultancy Ltd.","3 Bedrooms , 2 Bathrooms Apartment HKR Mountain view Good view Sea view Elegant"
"https://www.28hse.com/en/buy/apartment/property-4017193","Tuen Mun Castle Peak Road Palatial Coast","Unit D,Mid Floor,BLOCK 2,GRAND PACIFIC VIEW","1187","7902","9.38","4","3","Earnest Property Agency Ltd","4 Bedrooms , 3 Bathrooms South Apartment Ensuite Clubhouse Maid bedroom Sea view Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-3988532","Tuen Mun Castle Peak Road Palatial Coast","Mid Floor,BLOCK 3,GRAND PACIFIC VIEW","1186","10118","12","4","3","Earnest Property Agency Ltd","4 Bedrooms , 3 Bathrooms South Apartment Elegant Swimming Pool View Sea view Shopping Mall nearby Clubhouse Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4017145","Shatin Dragons Range","Mid Floor,TOWER 3,COURT C","944","12182","11.5","3","3","Century 21 Goodwin Property Shatin Luxury","3 Bedrooms , 3 Bathrooms North west Apartment Kerry"
"https://www.28hse.com/en/buy/apartment/property-4017137","Shatin Ascot Villa","High Floor,BLOCK B","1203","8296","9.98","3","2","Century 21 Goodwin Property Shatin Luxury","3 Bedrooms , 2 Bathrooms North Apartment Mountain view Good view Outdoor Car Park Roof top Good school zone Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4017127","The Lohas La Splendeur Of Le Prestige","Mid Floor,TOWER 11","1005","11423","11.48","4","2","Midland Property","4 Bedrooms , 2 Bathrooms South Apartment CK Asset Good school zone Balcony MTR nearby Shopping Mall nearby Ensuite Mountain view VR"
"https://www.28hse.com/en/buy/apartment/property-4017122","Mei Foo Mei Foo Sun Chuen","Unit B,Mid Floor,NO.50 BROADWAY,PHASE 2","959","11992","11.5","3","2","Ricacorp Properties","3 Bedrooms , 2 Bathrooms Apartment New World VR"
"https://www.28hse.com/en/buy/apartment/property-3843582","Yuen Long","House","3800","3416","12.98","5+","5+","Gold Rich Property Development Co., Limited","5+ Bedrooms , 5+ Bathrooms Apartment Village House House Mountain view Garden view Good view City view Luxury Outdoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4016895","Yuen Long The Hampstead Reach","Whole Block,House","1772","8347","14.79","4","5+","Midland Realty","4 Bedrooms , 5+ Bathrooms Apartment Henderson Good view Elegant Outdoor Car Park Garden Roof top Ensuite"
"https://www.28hse.com/en/buy/apartment/property-4016814","Yuen Long Riva","Unit A,Low Floor,TOWER 5,HELORUS BOULEVARD","1086","10866","11.8","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms Apartment Good view Simple Indoor Car Park Balcony Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4016763","Yuen Long Palm Springs","House","967","10838","10.48",,,"Tak Lik Proerty Agency Limited","Apartment House Elegant Indoor Car Park Garden Roof top Terrace Ensuite Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4016648","Yuen Long Emerald Green","Unit D,Low Floor,BLOCK 3","1102","9056","9.98","4","3","Midland Realty","4 Bedrooms , 3 Bathrooms Apartment New World Good view Simple Balcony Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4016639","Yuen Long Scenic Heights","Whole Block,House","1666","7683","12.8","4","3","Midland Realty","4 Bedrooms , 3 Bathrooms South west Apartment House Carpark"
"https://www.28hse.com/en/buy/apartment/property-4016634","Ho Man Tin Duchy Heights","Unit C,High Floor,Duchy Heights","989","12942","12.8","3",,"Centaline Property","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-3947255","Fotan The Grandville","Mid Floor,TOWER D,PHASE 1","922","13753","12.68","4","3","Shing Sai Property","4 Bedrooms , 3 Bathrooms Apartment Wing Tai Elegant"
"https://www.28hse.com/en/buy/apartment/property-4016582","Tuen Mun Castle Peak Road Palatial Coast","Mid Floor,BLOCK 2,GRAND PACIFIC VIEW","1187","7902","9.38","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms South west Apartment Mountain view Good view Sea view Simple Indoor Car Park Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3710818","Tuen Mun Castle Peak Road Palatial Coast","High Floor,BLOCK 5,GRAND PACIFIC VIEW","1187","8088","9.6","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms South west Apartment Good view Sea view Elegant Indoor Car Park Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-3927513","Tai Wo Winnye Tower","Low Floor,Winnye Tower","1195","10460","12.5","4","2","Richland Property Agency (hong Kong) Limited","4 Bedrooms , 2 Bathrooms Apartment Elegant Balcony Ensuite Maid bedroom MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-4016530","Yuen Long Palm Springs","Whole Block,Phase 1A (Monterey) Osmanthus Path","967","12927","12.5","3",,"Centaline Property Agency Limited","3 Bedrooms Apartment"
"https://www.28hse.com/en/buy/apartment/property-4016498","Tai Po Constellation Cove","Mid Floor,Block 1,Building","1098","11658","12.8","3","3","Midland Realty","3 Bedrooms , 3 Bathrooms East Apartment Kerry Garden view Good view Elegant Indoor Car Park Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-4016416","Tuen Mun Castle Peak Road Avignon","Low Floor,TOWER 11,大廈","1142","9457","10.8","4","2","Century 21 Sky On Properties","4 Bedrooms , 2 Bathrooms South Apartment SHKP Mountain view Garden view Good view Elegant Indoor Car Park Garden"
"https://www.28hse.com/en/buy/apartment/property-4016413","Tuen Mun Castle Peak Road Palatial Coast","Unit D,Mid Floor,BLOCK 2,GRAND PACIFIC VIEW","1186","7909","9.38","3","1","Century 21 Sky On Properties","3 Bedrooms , 1 Bathroom South west Apartment Good view Sea view Luxury Indoor Car Park Maid bedroom Clubhouse Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3787831","Ma On Shan Sunshine City","Unit A,High Floor,BLOCK 1,Phase 5","932","15966","14.88","3","2","Century 21 Goodwin Property Oceanaire","3 Bedrooms , 2 Bathrooms North Apartment Henderson Good view Sea view Swimming Pool View"
"https://www.28hse.com/en/buy/apartment/property-4016349","Shatin Forest Hill","Unit 2,High Floor,BLOCK D","934","12848","12","3","2","Century 21 Goodwin Property Shatin Luxury","3 Bedrooms , 2 Bathrooms North east Apartment Good view"
"https://www.28hse.com/en/buy/apartment/property-3888996","Tuen Mun Castle Peak Road Palatial Coast","Mid Floor,BLOCK 2,GRAND PACIFIC VIEW","1187","7902","9.38","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms South west Apartment Mountain view Good view Sea view Simple Indoor Car Park Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3968119","Tsuen Wan Long Beach Gardens","High Floor,TOWER 1","1319","12055","15.9","4","2","Easy Land Agency Ltd.","4 Bedrooms , 2 Bathrooms South Apartment Good view Sea view Simple Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-1929706","Tuen Mun Castle Peak Road Castle Peak Villas","Ground Floor,BLOCK C","1362","7195","9.8","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms Apartment Good view Sea view Elegant Indoor Car Park Balcony Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-3968315","Tuen Mun Castle Peak Road Palatial Coast","Low Floor,BLOCK 6,GRAND PACIFIC VIEW","1187","7582","9","3","2","Easy Land Agency Ltd.","3 Bedrooms , 2 Bathrooms South east Apartment Garden view Good view Simple Indoor Car Park Ensuite Maid bedroom Clubhouse"
"https://www.28hse.com/en/buy/apartment/property-4016258","Shatin Village","House","1200","4167","5",,,"Village House Property Agency Limited","Village House House Stand-alone Building Good view Elegant Garden Roof top Terrace Duplex Apartment MTR nearby"
"https://www.28hse.com/en/buy/apartment/property-3439329","Tai Po Village","House","1050","6362","6.68","3","4","Village House Property Agency Limited","3 Bedrooms , 4 Bathrooms Apartment Village House House Outdoor Car Park Garden Welcome University's Student Balcony Roof top Duplex Apartment"
"https://www.28hse.com/en/buy/apartment/property-2984061","Sheung Shui Village","House","2100","3810","8","5+","3","Village House Property Agency Limited","5+ Bedrooms , 3 Bathrooms South Apartment Village House House Elegant Indoor Car Park Garden Roof top Ensuite"
"https://www.28hse.com/en/buy/apartment/property-3291327","Tsuen Wan Village","House","2100","6181","12.98","5+","5+","Village House Property Agency Limited","5+ Bedrooms , 5+ Bathrooms Apartment Village House House Garden With tenant agreement Roof top Whole floor MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-3952097","Sheung Shui Woodland Crest","Mid Floor,BLOCK 6","927","9924","9.2","3",,"Ricacorp Properties","3 Bedrooms Apartment SHKP"
"https://www.28hse.com/en/buy/apartment/property-3885869","Tai Po Village","House","2100","7619","16",,,"Kei Cheung Limited","Apartment Village House House"
"https://www.28hse.com/en/buy/apartment/property-3921752","Discovery Bay","High Floor,BLOCK 3,AMALFI","953","15215","14.5","3","2","Headland Homes Limited","3 Bedrooms , 2 Bathrooms South west Apartment HKR Good view Sea view Elegant Balcony Terrace"
"https://www.28hse.com/en/buy/apartment/property-4016139","Tsim Sha Tsui Burlington House","Full floor","1019","8636","8.8","3","2","Golden State (property Agency) Limited","3 Bedrooms , 2 Bathrooms Apartment Stand-alone Building Luxury"
"https://www.28hse.com/en/buy/apartment/property-4004713","Ho Man Tin Imperial Court","Mid Floor,Imperial Court","1037","6991","7.25","4","2","Pan Win Property","4 Bedrooms , 2 Bathrooms South Apartment Stand-alone Building Western Style Bldg City view Building view Balcony Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3981200","Yuen Long Village","1","1350","6519","8.8","4",,"Hang Shun Real Estate Strategy Limited","4 Bedrooms Village House Apartment"
"https://www.28hse.com/en/buy/apartment/property-3686235","Yuen Long Palm Springs","House","1377","9354","12.88","3","1","Hang Shun Real Estate Strategy Limited","3 Bedrooms , 1 Bathroom South House"
"https://www.28hse.com/en/buy/apartment/property-3992481","Yuen Long Village","1","1350","6207","8.38","4",,"Hang Shun Real Estate Strategy Limited","4 Bedrooms Village House Apartment"
"https://www.28hse.com/en/buy/apartment/property-4012114","Ho Man Tin Cheerbond Court","Unit B,Mid Floor,Cheerbond Court","914","15317","14","3",,"Midland Realty","3 Bedrooms North Apartment"
"https://www.28hse.com/en/buy/apartment/property-4015135","Tai Po Constellation Cove","Low Floor,Block 1,Building","1089","12672","13.8","2",,"Centaline Property","2 Bedrooms Apartment Kerry VR"
"https://www.28hse.com/en/buy/apartment/property-4015094","Ho Man Tin Duchy Heights","Mid Floor,Duchy Heights","989","12133","12","3","2","Sirius Property Jk Company Ltd","3 Bedrooms , 2 Bathrooms Apartment Good view Elegant MTR nearby Shopping Mall nearby"
"https://www.28hse.com/en/buy/apartment/property-4015025","Yuen Long Palm Springs","Whole Block,Phase 1C (Westwood) Orchid","1377","8860","12.2","3","1","Midland Realty International Limited","3 Bedrooms , 1 Bathroom South Apartment House Building view Elegant Indoor Car Park Garden Roof top Duplex Apartment"
"https://www.28hse.com/en/buy/apartment/property-3556171","Fanling Village","Whole building","2100","6905","14.5","5+","5+","88 Property Company Limited","5+ Bedrooms , 5+ Bathrooms Apartment Village House Outdoor Car Park Luxury"
"https://www.28hse.com/en/buy/apartment/property-4014924","Sheung Shui Hang Tau Kwu Tung","VR Floor Plan","1400","4714","6.6","4","3","Omura Property Limited","4 Bedrooms , 3 Bathrooms Village House Mountain view Good view Simple Garden Roof top Ensuite VR"
"https://www.28hse.com/en/buy/apartment/property-4014861","Ho Man Tin Cambridge Mansion","Unit B,Low Floor,Cambridge Building","1130","11416","12.9","3",,"Centaline Property","3 Bedrooms Apartment VR"
"https://www.28hse.com/en/buy/apartment/property-4014856","Ho Man Tin Greenfield Terrace","Unit B2,Mid Floor,Block B","1013","15183","15.38","3","2","Grand Harvest Property Agency Co., Limited","3 Bedrooms , 2 Bathrooms Stand-alone Building Elegant Ensuite Maid bedroom Good school zone"
"https://www.28hse.com/en/buy/apartment/property-4014848","Ho Man Tin Cheerbond Court","Unit A,Low Floor,Cheerbond Court","920","12500","11.5","3","2","Grand Harvest Property Agency Co., Limited","3 Bedrooms , 2 Bathrooms Stand-alone Building Ensuite Maid bedroom Good school zone"
"https://www.28hse.com/en/buy/apartment/property-4014842","Tsuen Wan City Point","Unit F,Mid Floor,BLOCK 2","913","16210","14.8","4","3","Centaline Property Agency Limited","4 Bedrooms , 3 Bathrooms South west Apartment CK Asset Good view Sea view Elegant Balcony Ensuite Maid bedroom"
"https://www.28hse.com/en/buy/apartment/property-4014838","Ho Man Tin Perth Garden","Unit B,Low Floor,ILFORD COURT","994","15091","15","3","2","Grand Harvest Property Agency Co., Limited","3 Bedrooms , 2 Bathrooms Stand-alone Building With tenant agreement Ensuite Maid bedroom Good school zone"
"https://www.28hse.com/en/buy/apartment/property-4014835","Ho Man Tin Nos.1-3 Perth Street","10/F 1 Room","1270","10630","13.5","3","2","Grand Harvest Property Agency Co., Limited","3 Bedrooms , 2 Bathrooms Stand-alone Building Indoor Car Park Ensuite Maid bedroom Good school zone"
"https://www.28hse.com/en/buy/apartment/property-3353725","Kwun Tong Chiu Kwan Building","Unit F,Low Floor,Chiu Kwan Building","1040","7692","8","3","2","Hang Cheong Property Agency Co","3 Bedrooms , 2 Bathrooms North east Stand-alone Building"
"https://www.28hse.com/en/buy/apartment/property-3949229","Tung Chung The Visionary","Unit A,Low Floor,TOWER 5,BUILDING","1221","11876","14.5","4","3","Ricacorp Properties","4 Bedrooms , 3 Bathrooms North Apartment Nan Fung Elegant Garden view"
"https://www.28hse.com/en/buy/apartment/property-3984729","Hung Shui Kiu The Eldorado","High Floor,BLOCK 3","1070","6589","7.05","4","3","Sheung Ka Property Limited","4 Bedrooms , 3 Bathrooms Apartment Mountain view Garden view Good view Swimming Pool View Luxury Indoor Car Park Balcony Roof top"
"https://www.28hse.com/en/buy/apartment/property-4007698","Kowloon City Billionnaire Royale","2","1055","13232","13.96","3","3","Century 21 Kai Fung Properties Agency","3 Bedrooms , 3 Bathrooms Apartment Chinachem"
"https://www.28hse.com/en/buy/apartment/property-4014544","Tai Po Mont Vert","Unit B,High Floor,TOWER 6,PHASE I","909","10451","9.5","3","3","Kai Shun Realty Agency","3 Bedrooms , 3 Bathrooms East Apartment CK Asset Sea view Good view Elegant Sole Agent"
"https://www.28hse.com/en/buy/apartment/property-4014542","Fanling The Green","Whole Block,POPLAR DRIVE","1328","9488","12.6","3","4","Midland Realty","3 Bedrooms , 4 Bathrooms Apartment China Overseas Good view Simple Indoor Car Park"
"https://www.28hse.com/en/buy/apartment/property-4014532","Hung Hom Royal Peninsula","Low Floor","1051","14082","14.8","3",,"Sunrise Property Hk Agency Ltd","3 Bedrooms Apartment SHKP Elegant"
"https://www.28hse.com/en/buy/apartment/property-3965601","Ma On Shan Sausalito","Unit A,Low Floor,TOWER 2","971","12564","12.2","4","2","Midland Realty","4 Bedrooms , 2 Bathrooms North west Apartment CK Asset Sea view"
"https://www.28hse.com/en/buy/apartment/property-4014420","North Point Bedford Gardens","High Floor,PAK LEE COURT","1160","11017","12.78","4","2","Century 21 Sunrise Property Agency Limited","4 Bedrooms , 2 Bathrooms Apartment Elegant Ensuite Maid bedroom MTR nearby Shopping Mall nearby Good school zone"
